label,melody
1,0 1 75 110 10 75 110 11 4 59 46 14 75 110 15 16 57 23 18 75 110 20 16 73 118 0 1 75 110 10 75 110 14 75 110 18 75 110 18 4 51 6 20 4 42 46 0 1 75 110 7 4 12 46 10 75 110 11 4 63 46 14 75 110 15 4 12 46 18 75 110 20 4 65 58 0 1 75 110 10 75 110 14 75 110 15 4 63 6 18 75 110 18 4 12 6 20 4 12 77 0 1 75 110 10 75 110 10 4 63 77 14 75 110 15 4 65 46 18 75 110 20 4 79 95 0 1 75 110 10 75 110 11 4 54 23 14 75 110 15 16 57 46 18 75 110 20 4 59 6 0 1 75 110 1 19 73 25 7 4 73 6 10 75 110 10 4 51 6 11 4 73 64 14 75 110 15 4 59 46 18 75 110 20 19 73 81 0 1 75 110 10 75 110 14 75 110 14 16 42 6 15 4 51 6 18 75 110 18 4 43 23 20 4 73 64 0 1 75 110 7 4 54 64 10 75 110 11 4 57 46 14 75 110 15 4 73 46 18 75 110 20 4 70 61 0 1 75 110 10 75 110 11 4 54 64 14 75 110 15 4 57 64 18 75 110 20 4 73 58 0 1 75 110 10 75 110 14 75 110 15 4 43 6 18 75 110 18 4 73 9 20 16 54 101 0 1 75 110 10 75 110 11 4 43 46 14 75 110 15 4 73 46 18 75 110 20 4 70 151 0 1 75 110 10 75 110 14 75 110 15 4 54 46 18 75 110 24 4 73 94
1,0 1 2 84 37 66 63 31 11 60 22 25 30 67 63 25 14 78 53 13 15 41 22 31 33 66 63 31 18 66 53 6 24 41 63 31 20 66 22 25 26 78 63 31 0 1 66 53 13 7 4 22 31 29 68 63 31 10 41 53 31 37 41 63 6 37 60 17 25 30 41 17 31 14 41 5 31 32 67 17 25 33 66 17 31 18 68 5 31 24 78 17 31 20 21 5 25 26 60 17 31 0 1 67 53 9 7 69 53 27 29 67 57 27 10 71 47 27 37 67 50 23 32 67 136 23 24 74 47 23 0 28 71 136 9 37 69 50 25 30 78 57 27 14 71 57 27 32 67 47 31 15 69 57 27 15 74 53 77
1,0 1 2 157 1 78 149 31 1 78 65 31 28 66 91 31 28 66 63 31 7 69 80 31 7 69 12 31 29 71 158 31 29 71 92 31 10 2 157 10 67 149 31 10 67 65 31 37 67 91 31 37 67 63 31 11 66 80 31 11 66 12 31 30 69 38 88 30 69 5 46 14 2 157 33 74 65 31 18 2 157 18 69 63 31 24 41 12 27 24 60 42 27 20 4 51 27 20 66 43 31 26 67 73 31 26 16 40 61 26 78 59 77 0 1 2 157 10 2 157 37 67 12 6 30 41 79 77 30 69 63 31 14 2 157 14 71 42 31 32 71 63 49 18 2 157 24 56 35 6 26 66 92 77 26 71 73 77 0 1 2 157 10 2 157 37 60 40 6 37 74 63 6 30 66 80 108 30 69 65 31 14 2 157 14 78 12 31 32 74 65 13 18 2 157 18 71 12 31 24 68 42 31 20 71 51 31 26 41 40 77 26 71 43 77 0 1 2 157 10 2 157 37 34 80 6 37 74 65 6 30 66 91 89 30 67 8 31 14 2 157 14 67 63 31 32 69 8 46 18 2 157 24 67 63 6 26 74 65 61 0 1 2 157 1 67 51 31 28 66 59 31 7 66 57 31 29 69 54 31 10 2 157 10 66 57 31 37 66 59 31 11 78 51 31 30 71 47 46 14 2 157 33 78 63 6 33 78 70 6 18 2 157 24 66 5 9 24 66 128 6 26 66 48 61 0 1 2 157 1 66 42 31 28 60 12 31 7 78 65 31 29 78 42 31 10 2 157 10 68 12 31 37 78 65 31 11 78 12 31 30 67 63 61 30 66 70 61 14 2 157 18 2 157 26 66 128 112 0 1 2 157 1 66 51 31 28 68 42 31 7 66 63 31 29 71 51 31 10 2 157 10 66 42 31 37 41 63 31 37 60 70 25 11 67 51 31 30 60 12 77 30 68 54 89 14 2 157 18 2 157 24 67 42 27 20 66 51 27 26 66 43 27 26 16 48 89 0 1 2 157 1 71 73 49 10 2 157 10 66 43 31 37 66 51 31 11 66 43 31 30 67 73 64 14 2 157 33 60 48 23 18 2 157 18 60 43 31 24 60 51 31 20 66 42 31 26 71 51 61 26 78 128 61 0 1 2 157 10 2 157 30 71 70 31 14 2 157 14 71 128 31 32 71 83 31 15 71 70 31 33 71 128 31 18 2 157 18 71 57 31 24 71 70 31 20 71 45 31 26 71 57 31 0 1 2 157 1 71 43 31 28 71 45 31 7 71 42 31 29 71 51 31 10 2 157 10 71 8 31 37 71 63 31 11 71 35 31 30 71 92 61 14 2 157 18 2 157 26 78 92 6 0 1 2 157 28 71 8 6 10 2 157 14 2 157
1,0 1 75 87 1 41 51 6 7 41 53 6 10 34 45 81 0 1 41 45 25 7 16 45 25 10 41 45 6 11 41 45 9 15 41 45 25 18 34 45 108 0 7 34 53 31 29 16 51 31 10 41 53 113 0 7 41 51 6 10 16 17 6 11 41 51 9 14 41 17 6 15 41 63 46 20 41 8 9 0 1 41 63 9 7 41 5 25 10 60 5 77 15 41 63 31 33 41 8 25 18 41 63 6 20 60 17 46 0 7 41 5 31 29 16 63 25 10 34 5 77 15 4 63 31 33 16 8 25 18 41 63 6 20 41 5 25 0 1 41 51 25 7 16 53 6 10 41 53 6 11 41 51 46 15 41 5 9 18 41 51 6 20 41 53 6 0 1 41 45 9 7 16 53 31 29 16 51 31 10 41 45 125 0 1 34 45 9 7 60 57 6 10 34 47 109 0 10 41 47 89 18 41 47 77 0 28 16 57 31 7 16 45 31 29 60 57 124 0 7 16 53 25 10 34 53 6 11 41 51 125 0 1 41 17 9 7 34 51 25 10 41 51 119 0 10 34 8 9 11 41 63 6 14 34 5 9 15 34 17 6 18 34 51 108 0 7 41 17 25 29 34 5 31 10 4 63 31 37 41 5 122 0 11 16 38 9 14 41 36 9 15 41 92 9 18 16 86 6 20 41 92 13 26 16 36 6
1,0 1 2 127 20 69 43 6 0 1 67 17 6 7 71 5 122 0 28 71 17 6 29 34 22 31 10 68 5 6 11 16 22 31 30 41 5 6 32 52 22 31 15 67 17 6 18 41 22 31 24 67 5 31 20 69 73 9 0 1 67 43 6 7 69 22 126 0 10 34 17 31 37 34 43 31 11 66 73 6 14 60 45 6 32 68 73 13
1,0 1 2 162 7 41 79 61 15 34 22 31 33 41 12 31 18 34 42 46 0 1 41 43 6 7 34 42 61 32 34 42 31 15 41 12 31 33 4 22 31 18 41 12 97 0 30 16 22 31 14 41 12 6 15 41 22 31 33 41 65 31 18 34 22 49 0 28 41 42 25 7 4 43 31 29 34 42 31 10 41 73 23 14 34 73 6 15 41 43 31 33 4 42 31 18 34 43 118 0 15 41 44 6 18 34 44 6 20 41 73 46 0 7 41 43 6 10 41 43 6 11 34 42 25 14 41 42 6 15 41 22 6 18 41 12 6 20 41 65 31 26 41 22 25 0 1 34 65 6 7 41 35 6 10 41 35 6 11 41 80 6 14 41 40 9 15 34 35 31 33 16 40 31 18 16 22 31 24 41 65 31 20 41 79 31 26 41 35 31 0 1 41 79 61 32 16 79 31 15 41 65 31 33 34 22 25 18 41 65 31 24 41 22 25 24 4 65 31
1,0 1 2 106 1 68 59 6 7 41 73 6 10 4 43 25 11 34 73 23 15 68 73 6 18 4 43 6 20 16 73 9 0 1 60 44 6 7 41 54 6 10 34 70 6 11 41 43 89 0 1 41 43 25 7 16 43 6 10 16 73 9 11 4 22 112 18 41 79 6 20 41 22 6 0 1 34 12 6 7 41 42 9 10 16 43 6 11 41 42 89 18 41 80 6 20 16 40 9 0 1 60 35 25 7 68 79 6 10 66 22 25 37 41 12 25 11 34 42 112 20 60 12 9 0 28 78 17 6 29 60 42 6 37 19 12 31 11 4 12 23 20 16 63 9 0 28 78 12 13 10 66 42 9 11 66 17 112 15 60 42 46 20 60 22 64 0 37 19 65 31 11 60 22 119
1,0 1 2 157 10 78 92 31 37 60 86 27 11 71 79 46 11 71 51 109 20 60 86 23 0 28 67 40 6 10 67 91 6 37 41 42 27 11 41 63 112 0 1 71 51 31 7 71 73 31 10 67 92 31 10 71 59 31 37 60 86 27 11 71 79 25 11 69 59 64 18 71 57 23 20 69 86 6 0 28 66 40 9 29 67 51 9 10 34 91 25 11 67 92 13 11 67 51 6 0 28 78 57 27 29 69 70 25 37 69 70 13 11 71 63 49 33 60 57 31 18 34 42 6 18 34 70 27 24 68 65 25 24 78 70 31 26 71 128 6 0 11 78 63 46 30 60 70 27 14 66 70 31 15 67 128 27 33 78 128 31 18 67 51 31 24 66 65 25 0 10 67 92 31 10 41 57 27 37 60 86 27 37 34 70 27 37 69 136 25 11 69 79 23 30 71 128 31 14 71 70 31 15 67 57 31 33 67 59 31 18 34 73 31 24 66 53 6 20 69 86 9 0 28 67 40 6 28 41 51 27 7 4 53 27 7 41 73 31 29 66 91 9 29 197 53 27 29 16 51 31 37 16 42 31 37 67 92 13 37 34 51 6
1,0 1 2 87 28 66 44 31 7 34 43 25 29 60 44 31 10 34 54 31 37 34 47 25 11 60 54 31 30 60 44 31 14 66 54 89 26 68 45 27 0 1 68 44 27 28 60 54 9 10 41 54 31 37 66 47 31 11 34 54 31 30 68 44 31 14 34 45 31 32 66 44 77 0 1 60 45 31 28 68 47 31 7 34 45 31 29 66 47 31 10 34 50 31 37 66 48 31 11 60 50 31 30 66 47 31 14 66 48 6 15 68 50 46 26 60 45 31 0 1 68 44 31 28 60 54 9 10 41 54 25 37 66 47 31 11 34 54 31 30 68 44 31 14 34 45 25 32 66 44 113 0 1 68 5 27 28 60 44 31 28 34 53 27 7 60 5 27 29 34 53 27 29 60 45 27 10 34 44 27 37 66 44 13 14 66 17 27 32 66 54 27 32 34 45 27 15 66 17 27 33 41 45 31 33 34 44 31 18 34 54 27 24 66 47 27 24 60 54 27 20 34 44 27 26 60 54 27 26 34 47 27 0 1 34 50 27 28 66 48 13 37 60 48 31 11 60 48 31 30 66 48 31 14 68 48 88
1,0 1 75 87 11 66 158 6 14 66 40 31 32 66 92 31 15 66 92 6 18 66 40 31 24 66 91 31 20 66 158 6 0 1 66 158 6 7 66 92 6 10 66 40 31 37 66 91 31 11 66 158 46 15 66 92 6 18 66 40 31 24 66 91 31 20 66 158 61 0 11 66 158 6 14 66 40 31 32 66 92 31 15 66 92 6 18 66 40 31 24 66 91 31 20 66 158 6 0 1 66 158 6 7 66 92 6 10 66 40 31 37 66 91 31 11 66 158 46 15 66 92 6 18 66 40 31 24 66 91 31 20 66 158 61 0 11 66 158 6 14 66 40 31 32 66 92 31 15 66 92 6 18 66 40 31 24 66 91 31 20 66 158 6 0 1 66 158 6 7 66 92 6 10 66 40 31 37 66 91 31 11 66 158 46 15 66 92 6 18 66 40 31 24 66 91 31 20 66 158 61 0 11 66 158 6 14 66 40 31 32 66 92 31 15 66 92 6 18 66 40 31 24 66 91 31 20 66 158 6 0 1 66 158 6 7 66 92 6 10 66 40 31 37 66 91 31 11 66 158 46 15 66 92 6 18 66 40 31 24 66 91 31 20 66 158 61
1,0 1 2 117 1 69 53 64 10 2 117 11 69 45 27 30 78 53 27 14 2 117 14 67 57 25 15 67 47 31 18 2 117 18 69 50 9 0 1 2 117 1 67 136 25 7 78 83 31 10 2 117 10 78 83 25 11 66 136 25 14 60 50 13 18 66 47 25 20 69 57 25 0 1 66 47 25 7 66 50 31 10 67 50 25 11 67 50 25 14 67 47 6 15 74 50 27 33 78 47 27 18 67 57 25 20 67 45 25 0 1 67 53 97 15 67 5 27 33 78 17 27 18 71 53 27 24 67 5 27 20 69 17 27 26 71 53 27 0 1 71 45 46 11 67 57 25 14 67 57 25 15 67 47 25 33 71 57 31 18 66 45 25 20 67 53 25 0 1 78 57 25 7 78 47 25 10 78 50 25 11 71 83 25 14 67 136 9 18 78 57 25 20 67 47 25 0 1 66 50 112 11 67 83 25 14 66 136 25 15 67 50 27 33 67 136 27 18 71 50 25 20 67 47 31 0 1 71 57 125
1,0 1 2 96 28 16 59 9 28 16 12 61 29 41 73 9 10 2 96 37 16 59 6 30 34 73 6 14 2 96 32 41 59 108 18 2 96 26 16 73 6 0 1 2 96 28 21 59 6 29 16 57 118 10 2 96 14 2 96 18 2 96 0 1 2 96 1 16 59 9 29 4 73 6 10 2 96 37 4 59 25 30 4 73 6 14 2 96 32 41 59 77 18 2 96 26 16 73 6 0 1 2 96 28 16 59 6 29 16 70 9 10 2 96 37 16 57 105 14 2 96 18 2 96 0 1 2 96 28 60 128 77 10 2 96 30 34 82 6 14 2 96 32 41 129 77 18 2 96 26 34 147 6 0 1 2 96 28 60 70 77 10 2 96 30 16 128 6 14 2 96 32 16 63 6 33 16 65 6 33 16 82 89 18 2 96 24 16 79 6 20 16 63 6 0 1 2 96 28 41 128 6 28 41 92 58 29 16 82 6 10 2 96 37 16 129 6 11 41 147 9 14 2 96 32 41 179 46 18 2 96 18 4 147 31 24 16 129 6 20 16 82 9 0 1 2 96 1 34 42 25 28 16 129 61 7 16 65 31 29 4 65 31 10 2 96 10 41 42 31 37 16 53 31 11 41 42 27 30 41 53 31 14 2 96 14 16 59 31 32 16 168 61 32 41 44 49 33 16 22 27 33 19 12 27 18 2 96 18 21 22 27 18 21 12 27 24 19 42 27 24 4 17 27 20 16 43 27 20 16 73 27 26 19 45 27 26 16 44 27 0 1 19 54 27 1 16 44 27
1,0 1 75 196 32 41 48 125 33 4 22 31 33 41 5 31 33 4 43 31 24 19 22 31 24 41 5 31 24 4 43 31 26 21 8 27 26 21 12 27 26 4 17 31 0 28 19 22 31 28 19 5 27 28 19 43 31 29 19 5 64 29 19 43 64 29 4 44 64 37 41 44 9 32 41 50 95 33 62 8 31 33 19 12 31 33 4 17 31 24 19 8 31 24 4 12 31 24 16 17 27 26 19 86 27 26 19 22 31 26 19 5 31 0 28 21 8 27 28 4 12 27 28 4 17 31 29 16 12 46 29 16 17 46 29 4 45 46 32 41 50 95 33 41 12 31 33 41 17 31 24 16 12 27 24 16 17 27 26 56 22 27 26 21 5 31 0 28 72 12 27 28 19 17 31 29 4 12 46 29 16 17 46 29 16 45 46 30 41 12 27 32 41 5 31 32 41 47 95 33 19 86 31 33 16 17 31 24 19 8 31 24 16 43 31 26 41 5 49 0 29 4 22 31 29 41 5 31 37 41 5 31 11 16 17 25 30 19 22 25 30 16 5 25 32 41 48 58 33 16 5 31 33 16 43 31 24 16 5 31 24 41 43 31 26 4 12 27 26 4 17 31 0 28 16 5 31 28 4 43 31 29 41 43 23 29 41 44 13 37 41 168 46 30 41 44 31 30 41 47 31 32 4 45 31 32 16 54 31 32 41 50 46 33 16 43 6 33 16 45 6 26 41 12 13 26 34 17 23 0 29 34 5 25 37 16 12 25 30 41 5 25 32 41 50 58 26 41 12 13 26 16 45 13 0 29 16 12 9 29 16 45 13 37 41 83 46 30 34 45 31 14 34 44 31 32 41 17 27 32 16 51 31 32 19 22 31 32 4 43 25 33 21 22 6 33 41 17 46 26 16 22 13
1,0 1 2 87 11 60 12 31 30 78 65 112 24 34 65 6 26 34 79 27 0 1 34 79 64 37 60 79 25 30 68 35 108 26 34 80 31 0 1 34 22 49 37 41 12 25 30 60 65 49 24 60 65 6 26 68 79 112 0 37 34 79 6 30 68 35 31 14 60 99 31 14 34 35 61 14 16 43 31 32 41 100 31 32 34 51 31 15 34 149 27 15 16 12 27 33 34 39 58 33 41 42 58
1,0 1 75 131 7 62 17 46 7 62 50 46 11 52 17 6 11 52 50 6 14 52 12 6 14 52 54 6 15 56 17 6 15 56 50 6 18 72 43 6 18 72 48 6 20 21 45 46 20 21 83 46 0 7 52 17 46 7 52 50 46 11 19 17 6 11 19 50 6 14 56 12 6 14 56 54 6 15 72 17 6 15 72 50 6 18 52 45 6 18 52 83 6 20 52 43 46 20 52 48 46 0 7 56 17 46 7 56 50 46 11 52 17 6 11 52 50 6 14 56 12 6 14 56 54 6 15 56 17 6 15 56 50 6 18 72 43 6 18 72 48 6 20 19 45 46 20 19 83 46 0 7 72 17 46 7 72 50 46 11 52 17 6 11 52 50 6 14 56 12 6 14 56 54 6 15 62 17 6 15 62 50 6 18 56 45 6 18 56 83 6 24 21 43 46 24 21 48 46
1,0 1 2 138 28 71 79 31 7 41 65 31 29 16 35 46 11 66 65 108 26 68 65 31 0 1 68 12 31 28 4 51 27 7 69 59 25 10 74 73 31 11 71 51 25 14 78 12 31 15 60 65 25 24 90 42 31 20 34 51 31 26 90 43 6 0 28 68 51 31 7 74 43 25 10 90 73 6 11 66 51 13 32 71 42 31 15 60 12 31 33 68 65 25 18 34 12 27 24 60 43 31 20 60 51 31 26 78 42 31 0 1 68 51 25 28 74 43 27 7 71 51 25 29 74 43 25 10 68 73 31 37 90 59 27 11 69 73 25 30 78 59 31 14 74 54 31 32 66 59 25 15 90 54 25 33 74 70 25 18 74 128 25 24 71 70 31 20 66 54 27 26 90 54 6 0 28 34 59 27 7 90 59 6 10 74 73 25 11 71 73 25 14 66 51 25 15 60 51 25 18 69 73 31 26 90 43 31 0 1 60 51 31 28 68 42 31 7 69 43 25 10 74 51 6 11 60 42 31 30 71 51 6 32 71 42 31 15 69 12 31 33 68 65 31 18 68 79 31 24 68 35 6 26 71 40 31 0 1 41 92 25 28 52 35 31 7 52 92 25 29 4 35 25 10 4 79 31 37 68 65 27 11 16 128 31 11 60 129 27
1,0 1 2 3 33 19 51 31 18 41 73 27 18 66 57 9 0 1 34 51 25 7 69 57 25 10 69 59 9 14 69 53 27 32 34 73 31 15 68 53 27 15 67 51 31 33 34 42 31 18 69 42 31 26 71 63 25 0 7 69 59 9 10 69 73 6 11 69 53 31 30 67 51 6 32 78 63 27 15 66 51 31 33 66 53 31 18 69 73 25 26 66 51 13 0 7 67 73 6 10 71 59 13 30 71 42 25 15 71 70 9 18 69 57 25 24 34 54 31 20 66 57 31 26 67 54 31 0 1 67 57 31 28 71 54 31 7 69 57 31 29 71 54 31 10 69 57 31 37 67 54 31 11 78 57 31 30 68 54 31 14 67 57 31 32 67 91 31 32 78 59 27 15 67 40 31 15 67 73 27 33 67 92 31 33 69 53 31 18 69 92 49 24 34 51 31 20 69 128 31 26 71 51 31 0 7 66 40 25 29 67 92 31 10 69 86 6 37 78 42 31 11 69 70 31 30 67 42 27 15 71 79 31 33 78 65 25 18 69 63 25 18 71 73 31 20 67 42 6 0 1 71 65 6 7 67 79 6 10 67 92 25 20 78 63 31 26 66 12 31 0 1 71 63 25 7 67 79 25 10 71 65 6 15 78 79 27 33 67 65 27 18 69 63 9
1,0 1 2 161 30 69 63 139 26 66 63 25 0 29 78 65 23 30 78 65 89 26 69 65 101 0 30 78 63 125 26 78 63 13 0 30 90 5 23 18 90 63 23 26 90 5 23 0 29 74 42 23 30 74 63 77 30 90 51 105 24 60 65 6 26 90 63 89 0 29 90 5 46 30 66 65 101 26 90 128 121 0 26 90 86 27 26 90 53 27 0 1 71 8 27 1 74 45 27 28 90 59 27 28 74 65 27 29 90 57 23 29 90 63 9
1,0 15 72 53 31 15 72 136 31 33 16 43 31 33 16 48 31 18 4 22 31 18 4 44 31 24 41 5 6 24 41 47 6 26 16 44 6 26 16 168 6 0 28 16 44 31 28 16 168 31 7 16 54 31 7 16 173 31 29 16 44 31 29 16 168 31 10 4 45 31 10 4 83 31 37 41 43 6 37 41 48 6 30 41 22 6 30 41 44 6 32 34 5 77 32 34 47 77 26 34 22 6 26 34 44 6
1,0 1 2 87 29 66 128 49 32 78 70 31 15 78 57 31 33 66 59 23 26 67 59 6 0 28 60 57 27 7 68 59 27 29 60 73 27 29 68 45 46 30 78 8 9 15 60 8 27 33 34 63 27 33 66 65 46 0 7 66 53 27 29 68 45 27 29 74 57 112 15 66 57 13 24 16 59 27 24 41 73 27 20 60 59 9 0 1 66 59 31 28 60 73 27 7 60 51 27 29 60 42 27 29 60 51 46 30 68 63 25 32 60 45 6 15 60 63 31 33 67 5 25 24 66 59 25 20 78 5 31 26 78 5 6 0 28 68 59 25 7 66 5 31 29 68 17 25 37 68 57 25 11 66 17 31 30 66 17 25 32 66 57 25 15 66 17 31 33 68 51 25 24 60 53 25 20 60 51 31 26 66 51 31 0 28 68 51 27 28 60 53 27 7 60 51 31 29 68 59 6 11 78 59 9 32 66 45 27 32 60 51 27 15 78 5 31 33 60 63 27 18 66 5 27 24 60 51 9 26 60 63 25 0 28 66 65 27 28 66 79 27 7 67 65 27 29 66 79 27 29 68 63 23 11 60 65 27 30 67 79 27 30 68 92 25 32 66 40 31 15 66 80 31 33 68 91 31 18 68 91 31
1,0 1 2 177 37 41 51 31 11 34 54 31 30 41 57 31 14 16 59 25 15 41 59 31 33 16 57 31 18 34 59 6 20 16 73 31 26 68 42 6 0 28 34 51 23 37 41 51 31 11 34 54 31 30 41 57 31 14 41 59 25 15 16 59 31 33 41 54 31 18 41 59 31 24 41 82 6 26 16 70 31 0 1 34 128 64 37 34 128 31 11 41 70 31 30 16 54 31 14 34 128 77 20 16 54 6 0 1 41 48 13 29 41 128 31 10 41 82 31 37 34 129 6 30 16 82 119 0 14 41 82 31 32 41 128 31 15 16 70 31 33 16 128 31 18 4 70 31 24 34 128 31 20 4 70 31 26 41 54 31 0 1 41 57 49 37 41 57 31 11 34 54 31 30 16 70 31 14 34 128 77 20 16 70 31 26 34 54 31 0 1 16 57 77 11 16 73 31 30 41 51 31 14 16 59 109
1,0 1 2 127 28 60 51 6 29 66 17 25 10 2 127 37 68 17 13 14 2 127 14 66 5 13 33 68 17 31 18 2 127 18 34 51 31 24 34 53 46 0 1 2 127 28 60 51 6 29 68 45 25 10 2 127 37 60 45 13 14 2 127 14 41 53 27 14 34 51 27 32 68 5 108 18 2 127 0 1 2 127 29 66 5 31 29 41 51 27 10 2 127 10 34 45 31 37 66 57 64 14 2 127 32 66 59 25 33 41 45 25 18 2 127 18 60 59 31 24 68 59 27 20 41 45 27 26 34 53 25 0 1 2 127 1 41 45 27 28 68 45 27 7 4 53 27 7 41 51 31 10 2 127 10 41 53 25 37 68 35 49 14 2 127 33 34 40 31 18 2 127 18 16 35 31 18 41 22 31 24 34 42 25 26 60 42 31 0 1 2 127 1 60 42 31 28 68 42 9 10 2 127 10 34 12 27 37 34 22 27 37 60 12 77 14 2 127 18 2 127 18 34 65 31 18 60 12 31 24 41 59 46 0 1 2 127 28 60 73 46 10 2 127 37 68 70 64 14 2 127 32 71 54 23 18 2 127 24 60 44 31 20 66 59 27 20 68 73 27 26 68 59 31 26 4 73 27 0 1 16 43 27
1,0 1 2 162 24 90 22 6 0 37 78 65 25 24 69 79 25 0 37 74 35 25 24 34 40 31 24 16 42 31 0 28 41 40 31 28 16 42 31 37 60 40 31 37 60 42 31 32 68 40 31 32 68 42 31 18 90 40 31 18 74 42 31
1,0 1 75 138 26 4 5 25 0 28 66 53 46 37 41 51 6 30 68 63 113 0 26 66 5 25 0 28 4 59 25 29 68 45 25 37 66 53 25 30 78 51 25 32 78 45 88 26 52 51 49 0 37 52 5 49 26 68 5 25 0 28 19 53 23 37 68 51 6 30 68 63 105 0 26 34 5 9 0 28 19 59 9 29 68 45 9 37 60 53 6 30 66 51 6 32 78 45 124 0 14 4 45 31 14 34 57 31 32 34 59 64 32 60 47 46 26 66 59 31 26 66 47 31 0 28 68 59 25 28 66 47 25 29 16 45 31 29 60 57 31 37 60 53 9 37 68 59 13 32 66 45 112 32 67 57 49 26 68 45 31 26 68 57 31 0 28 68 45 25 28 66 57 25 29 41 53 31 29 60 59 31 37 60 51 9 37 68 45 13 32 68 53 46 32 78 59 46 26 68 53 31 26 66 59 31 0 28 68 53 6 28 68 59 9 10 68 51 6 10 66 45 6 30 68 42 25 30 68 53 31 32 60 5 101 32 68 51 101 0 32 60 59 64 32 68 47 64 26 60 59 31 26 68 47 31 0 28 60 59 25 28 34 47 25 29 41 45 31 29 60 57 31 37 60 53 9 37 68 59 13 32 66 45 46 32 78 57 64 26 78 45 31 26 66 57 31 0 28 68 45 31 28 68 57 25 29 34 53 31 29 60 59 31 37 34 51 6 37 68 45 6 32 68 53 64 32 68 59 64 26 68 53 31 26 16 59 31 0 28 66 53 6 28 34 59 25 10 66 51 6 10 78 45 6 30 66 42 25 30 68 53 25 32 68 5 61 32 66 43 101 0 24 52 5 6 24 34 53 9 0 28 19 51 9 28 41 45 13 37 4 53 13 37 19 59 9 32 4 5 88 32 34 53 113 0 15 62 53 9 15 72 59 112 33 62 47 49 33 52 136 112
1,0 1 2 3 29 4 8 81 29 16 63 81 24 16 8 25 24 41 63 25 26 16 8 25 26 41 63 25 0 28 4 92 6 28 41 8 6 29 16 8 25 29 41 63 25 37 19 92 61 37 16 8 61 24 4 8 25 24 16 63 25 26 16 8 25 26 41 63 25 0 28 4 92 25 28 4 8 25 29 16 8 61 29 16 42 61 33 16 8 31 33 41 63 31 24 41 8 112 24 41 63 112 0 29 19 92 95 29 4 8 95
1,0 1 2 107 28 68 51 31 7 78 53 31 29 66 73 31 10 60 59 25 37 78 57 13 14 60 59 27 14 34 73 27 32 67 57 77 0 28 78 57 6 29 78 128 31 10 68 57 25 37 78 59 108 18 34 57 27 18 60 59 27 18 34 73 27 24 66 59 112 0 29 78 73 31 10 78 51 31 37 68 73 64 15 78 63 25 33 67 42 31 18 60 51 31 24 68 73 9 26 68 53 31 0 1 66 51 31 28 60 53 25 7 68 73 31 10 60 59 31 37 78 59 77 18 60 70 27 24 78 70 49 0 7 68 57 31 29 78 136 31 10 34 57 31 37 34 128 25 11 60 57 25 30 78 70 31 14 16 57 46 32 68 70 31 18 78 136 27 24 78 136 31 20 60 70 27 26 66 70 31 0 1 68 57 27 28 78 57 31 7 78 51 31 29 78 73 31 10 68 59 27 37 68 59 27 37 4 57 64 15 66 57 27 33 78 54 27 18 66 57 23 0 1 34 59 27 1 68 73 27 28 66 57 25 29 66 57 25 37 78 59 27 11 68 51 25 30 68 73 25 32 60 59 31 15 60 42 27 33 78 51 25 24 69 128 31 20 60 70 27 26 60 57 27 26 69 59 31 0 28 78 57 31 7 34 59 27 7 60 73 27 29 69 42 27 10 78 51 119
1,0 1 75 93 1 68 12 6 7 52 5 31 10 56 12 6 11 34 8 9 14 68 35 154 0 1 34 12 6 7 19 5 9 10 16 12 9 11 4 22 9 14 16 79 61 0 1 66 5 6 7 60 17 9 10 68 5 9 11 4 12 6 14 68 22 61 0 1 60 12 6 7 4 5 9 10 41 12 6 11 19 22 25 14 60 22 108 18 60 36 13 0 1 68 36 154 11 66 8 112 0 1 68 35 112 10 66 65 23 14 66 43 64 18 66 17 23 0 1 68 17 64 10 68 42 23 14 60 42 13 18 66 12 23 0 1 68 12 46 10 34 22 64 14 34 65 13 18 66 86 23 0 1 68 79 31 7 66 79 119 7 60 22 6 10 60 65 6 11 60 42 46 15 60 65 6 33 197 79 46 18 60 35 6 20 60 12 46 0 7 60 35 6 10 60 36 6 11 60 22 46 15 60 35 6 18 60 80 6 20 60 40 6 0 7 60 22 6 10 60 65 6 11 60 42 46 15 60 65 6 18 60 35 6 20 60 12 46 0 7 60 35 6 10 60 36 6 11 60 22 46 15 60 35 6 18 60 80 6 24 60 40 6
1,0 1 75 167 20 66 51 6 0 1 67 70 77 11 78 47 88 20 69 51 6 0 1 60 128 88 14 66 47 13 18 66 57 23 0 1 60 57 112 11 60 59 31 30 60 45 27 14 60 59 61 0 11 66 59 25 14 60 73 25 15 67 59 31 18 60 47 31 20 60 128 31 0 1 69 128 64 11 66 70 27 30 60 47 27 14 67 70 77 0 1 78 70 64 11 66 47 27 30 16 57 27 14 66 47 77 20 41 59 25 0 1 78 47 61 14 66 57 97 0 30 66 57 31 14 78 59 25 15 78 45 23 20 66 53 27 26 60 45 27 26 78 59 151
1,0 10 69 40 46 14 69 86 46 18 74 79 58 0 14 69 65 46 18 69 63 89 0 7 67 65 46 11 78 40 6 14 71 79 6 15 71 65 6 33 69 22 77
